REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
49,2024,04,4,35,4,01,2,2,6,4,,1,2,1,2,16,07,33,,,,,,,,,,,,,,,,8,,,,,,,,,4,09,1,1,,,,,,,,,,2,18,,237
50,2024,04,1,35,0,11,,1,1,2,1,,,2,3,06,01,01,,,,400,550,1,400,550,0,,0,150,150,,90,,3147,3,1,4,4,,,,,,,,,,,,,,,,,,05,,322
51,2024,04,1,11,0,07,,1,2,2,1,,,4,3,06,08,35,,,,450,400,1,450,400,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,1,04,4,14
52,2024,04,1,35,4,04,,2,1,5,1,,,2,1,12,03,11,,,,375,375,1,375,375,0,,0,0,0,,22,,4923,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,348
53,2024,04,1,59,0,07,,2,1,5,1,,,2,2,06,07,31,,,,320,340,1,320,340,0,,0,20,20,,36,,3800,3,1,1,1,,,,,,,,,,,,,,,,,1,03,3,142
54,2024,04,1,46,6,10,,1,6,3,2,,,2,2,10,07,33,,,,200,100,2,500,400,0,,0,0,0,5,126,,1570,3,4,2,4,,,,,,,,,,,,,,,,,1,01,,90
55,2024,04,1,35,4,08,,2,1,5,1,,,2,3,14,02,06,,,,500,500,1,500,500,0,,0,0,0,,11,,5000,3,1,3,3,,,,,,,,,,,,,,,,,1,03,3,198
56,2024,04,1,46,0,07,,2,2,2,2,,,2,3,17,04,18,,,,300,300,1,460,620,0,,0,0,0,,12,,3000,3,3,1,2,,,,,,,,,,,,,,,,,1,08,,54
57,2024,04,1,35,0,02,3,2,6,2,1,,,2,3,10,07,33,,,,325,325,1,325,325,0,,0,0,0,,31,,1755,3,1,2,4,,,,,,,,,,,,,,,,,1,15,,111
58,2024,04,3,24,0,07,,1,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,7,1,,,59,2,1,,,1,1,,2,,,1,01,,178
59,2024,04,1,46,6,10,,1,1,5,1,,,1,3,16,05,20,,,,120,40,2,120,40,0,,0,0,0,5,240,,1538,3,3,2,4,,,,,,,,,,,,,,,,,1,02,,214
60,2024,04,4,35,0,11,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,01,,114
61,2024,04,4,13,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,112
62,2024,04,1,35,0,08,,2,5,4,1,,,1,2,17,02,09,,,,375,375,1,375,375,0,,0,0,0,,119,,2900,1,1,4,4,,,,,,,,,,,,,,,,,1,18,,145
63,2024,04,1,10,0,06,,2,1,4,1,,,2,3,12,02,09,,,,350,350,1,350,350,0,,0,0,0,,107,,2071,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,41
64,2024,04,4,46,6,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,154
65,2024,04,4,11,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,11,,56
66,2024,04,4,24,0,08,,2,1,4,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,4,180
67,2024,04,1,35,0,03,6,1,2,4,1,,,6,3,06,01,04,,,,450,450,1,450,450,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,1,02,,137
68,2024,04,1,24,2,06,,1,2,5,1,,,2,3,18,06,28,,,,400,400,1,400,400,0,,0,0,0,,22,,2836,3,1,2,2,,,,,,,,,,,,,,,,,1,03,2,1048
69,2024,04,4,24,2,12,,1,1,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,11,,223
70,2024,04,4,47,0,10,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,1,11,,99
71,2024,04,1,24,2,04,,2,4,5,1,,,1,3,17,04,16,,,,375,525,1,375,525,0,,150,0,150,,117,,4500,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,1163
72,2024,04,1,47,0,09,,1,6,2,1,,,2,3,06,08,36,,,,400,400,1,400,400,0,,0,0,0,,240,,3065,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,172
73,2024,04,4,47,0,07,,2,1,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,2,110
74,2024,04,4,35,4,02,4,2,6,2,,1,2,1,3,16,02,08,,,,,,,,,,,,,,,,2,,,,,,,,,3,05,3,,,,,,,,,,,2,04,,1068
75,2024,04,4,10,0,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,01,,141
76,2024,04,4,10,0,12,,2,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,146
77,2024,04,4,47,0,01,2,2,6,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,06,,102
78,2024,04,1,35,0,09,,1,1,2,1,,,2,3,06,08,35,,,,500,500,1,500,500,0,,0,0,0,,33,,3500,3,1,1,1,,,,,,,,,,,,,,,,,1,05,,464
79,2024,04,3,24,0,01,1,2,6,0,,1,2,2,3,10,07,34,,,,,,,,,,,,,,,,3,,,,,,8,6,2,3,05,6,2,,1,,,,,3,,,2,03,,131
80,2024,04,4,35,0,10,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,1,11,,80
81,2024,04,1,11,0,06,,2,5,5,1,,,2,3,10,07,31,,,,700,700,1,700,700,0,,0,300,300,,240,,2527,3,1,3,4,,,,,,,,,,,,,,,,,1,14,1,49
82,2024,04,1,24,0,04,,2,1,4,2,,,2,3,14,02,08,,,,375,375,1,395,395,0,,0,0,0,,30,,2381,3,1,1,1,,,,,,,,,,,,,,,,,3,02,,592
83,2024,04,1,59,0,04,,1,1,4,1,,,2,3,07,01,02,,,,400,440,1,400,440,0,,40,0,40,,85,,3400,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,173
84,2024,04,4,59,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,151
85,2024,04,4,59,9,12,,1,2,6,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,,11,,293
86,2024,04,1,46,0,05,,2,1,5,1,,,1,2,16,05,22,,,,350,350,1,350,350,0,,0,0,0,,116,,3297,1,1,2,3,,,,,,,,,,,,,,,,,1,09,1,41
87,2024,04,1,12,0,03,6,2,1,6,1,,,2,3,07,10,42,,,,400,430,1,400,430,0,,30,0,30,,7,,1631,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,317
88,2024,04,4,24,0,07,,1,5,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,1,16,1,834
89,2024,04,4,35,0,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,1126
90,2024,04,4,35,4,05,,2,1,6,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,06,1,270
91,2024,04,2,24,0,04,,1,2,4,2,,,1,3,21,05,25,2,1,1,400,0,1,440,0,,,,,,,106,,4087,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,173
92,2024,04,1,12,0,10,,1,1,4,1,,,2,3,08,08,35,,,,400,335,1,400,335,80,3,15,0,15,,163,,4426,3,1,4,4,,,,,,,,,,,,,,,,,1,05,,184
93,2024,04,4,12,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,11,,135
94,2024,04,4,48,0,09,,1,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,1,11,,113
95,2024,04,1,35,4,08,,1,1,6,1,,,3,3,17,04,14,,,,400,500,1,400,500,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,1,02,,172
96,2024,04,1,24,2,04,,1,1,6,1,,,4,3,14,02,05,,,,400,500,1,400,500,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,1,03,1,177
97,2024,04,4,24,0,12,,2,2,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,11,,254
98,2024,04,1,35,4,05,,2,1,1,1,,,2,3,08,10,42,,,,400,520,1,400,520,0,,120,0,120,,35,,2800,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,236
99,2024,04,1,48,7,06,,1,2,6,1,,,2,3,14,03,10,,,,400,400,1,400,400,0,,0,0,0,,73,,7212,3,1,1,2,,,,,,,,,,,,,,,,,1,03,2,814
100,2024,04,1,35,0,06,,1,1,2,1,,,3,3,09,07,33,,,,800,800,1,800,800,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,1,03,3,1603
101,2024,04,4,35,4,11,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,05,,203
102,2024,04,4,24,0,11,,1,2,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,08,,103
103,2024,04,4,59,9,12,,2,1,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,,,,,,,,,,,11,,285
104,2024,04,1,35,0,02,3,2,6,2,1,,,2,3,19,07,31,,,,200,200,2,200,200,0,,0,0,0,3,57,,1850,3,1,1,1,,,,,,,,,,,,,,,,,1,15,,112
105,2024,04,4,24,0,11,,2,1,5,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,151
106,2024,04,4,35,4,12,,2,3,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,369
107,2024,04,1,24,0,04,,2,2,4,1,,,2,3,08,03,13,,,,400,320,1,400,320,80,3,0,0,0,,110,,3000,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,868
108,2024,04,1,13,0,08,,2,1,4,2,,,2,3,17,04,16,,,,440,600,1,555,600,0,,160,0,160,,54,,3119,1,1,3,4,,,,,,,,,,,,,,,,,1,04,4,125
109,2024,04,2,35,0,06,,2,4,4,1,,,1,3,17,04,16,0,12,2,240,0,2,240,0,,,,,,4,7,,2100,3,1,3,3,,,,,,,,,,,,,,,,,2,14,2,274
110,2024,04,1,35,0,07,,1,2,1,2,,,2,3,07,10,42,,,,400,400,1,500,500,0,,0,0,0,,25,,2650,3,1,3,4,,,,,,,,,,,,,,,,,1,05,,706
111,2024,04,4,59,0,12,,2,5,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,18,,149
112,2024,04,1,59,9,04,,1,1,6,1,,,2,3,07,03,12,,,,375,375,1,375,375,0,,0,0,0,,124,,4400,3,1,2,2,,,,,,,,,,,,,,,,,1,03,1,333
113,2024,04,1,24,0,09,,2,1,4,1,,,4,3,01,01,04,,,,700,600,1,700,600,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,02,,31
114,2024,04,2,24,0,05,,2,2,5,1,,,1,3,21,02,06,2,35,1,400,0,1,400,0,,,,,,,172,,4808,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,128
115,2024,04,1,12,0,08,,1,2,4,1,,,6,3,06,01,04,,,,400,400,1,400,400,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,1,03,3,208
116,2024,04,1,24,0,01,2,1,6,1,1,,,2,3,10,07,34,,,,160,160,2,160,160,0,,0,0,0,4,8,,1575,1,1,2,4,,,,,,,,,,,,,,,,,2,08,,121
117,2024,04,4,35,4,01,2,1,6,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,04,,845
118,2024,04,1,12,0,10,,2,6,2,1,,,2,3,18,07,33,,,,400,400,1,400,400,0,,0,0,0,,91,,2570,3,1,1,4,,,,,,,,,,,,,,,,,1,02,,210
119,2024,04,1,48,7,05,,2,2,4,2,,,2,3,10,07,31,,,,400,400,1,460,430,0,,0,0,0,,46,,2500,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,1125
120,2024,04,1,59,0,09,,1,1,4,1,,,2,3,09,07,31,,,,375,155,1,375,155,220,3,0,0,0,,83,,6667,3,1,2,4,,,,,,,,,,,,,,,,,1,02,,341
121,2024,04,1,46,6,08,,1,1,5,2,,,6,3,12,07,32,,,,500,500,1,990,990,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,02,,178
122,2024,04,1,11,0,03,5,1,6,4,1,,,2,3,09,07,33,,,,400,400,1,400,400,0,,0,0,0,,45,,2500,3,1,1,2,,,,,,,,,,,,,,,,,1,04,,65
123,2024,04,4,13,0,03,5,2,2,4,,1,1,2,3,19,07,31,,,,,,,,,,,,,,,,14,,,,,,,,,2,03,11,,,,,,,,,,,1,06,1,233
124,2024,04,1,10,0,07,,2,1,6,2,,,1,3,16,05,20,,,,400,340,1,450,390,80,2,0,20,20,,240,,4614,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,37
125,2024,04,1,24,0,06,,2,1,4,1,,,2,3,17,04,17,,,,320,320,1,320,320,0,,0,0,0,,6,,4800,3,3,1,1,,,,,,,,,,,,,,,,,1,03,1,163
126,2024,04,1,35,0,02,3,1,6,3,1,,,2,3,10,07,34,,,,240,240,2,240,240,0,,0,0,0,4,53,,1750,3,1,2,4,,,,,,,,,,,,,,,,,1,04,,130
127,2024,04,1,46,6,03,6,2,1,2,1,,,1,3,17,07,34,,,,400,400,1,400,400,0,,0,0,0,,117,,2969,1,1,4,4,,,,,,,,,,,,,,,,,1,09,1,245
128,2024,04,1,35,4,08,,2,6,2,1,,,2,3,09,07,33,,,,400,400,1,400,400,0,,0,0,0,,104,,4327,3,1,2,2,,,,,,,,,,,,,,,,,1,01,,258
129,2024,04,1,46,6,08,,1,2,1,1,,,2,3,07,10,42,,,,400,400,1,400,400,0,,0,0,0,,45,,2800,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,193
130,2024,04,2,24,0,05,,2,2,4,1,,,2,3,20,04,17,2,80,2,150,0,2,150,0,,,,,,2,27,,3000,3,1,3,3,,,,,,,,,,,,,,,,,1,03,1,1601
131,2024,04,1,11,0,06,,2,2,4,1,,,1,3,17,07,32,,,,320,320,1,320,320,0,,0,0,0,,142,,2573,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,82
132,2024,04,2,35,0,05,,2,6,4,1,,,1,3,21,02,07,3,1,1,375,0,1,375,0,,,,,,,19,,3000,1,3,3,4,,,,,,,,,,,,,,,,,1,02,,143
133,2024,04,4,35,0,11,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,11,,79
134,2024,04,1,35,0,09,,1,1,6,1,,,2,3,08,01,02,,,,400,400,1,400,400,0,,0,0,0,,29,,7933,3,1,3,4,,,,,,,,,,,,,,,,,1,03,3,163
135,2024,04,1,59,9,09,,1,6,4,1,,,2,2,08,03,13,,,,400,400,1,400,400,0,,0,0,0,,237,,2400,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,936
136,2024,04,1,35,4,09,,2,1,5,1,,,2,2,11,02,09,,,,400,400,1,400,400,0,,0,0,0,,63,,2163,3,1,3,3,,,,,,,,,,,,,,,,,1,03,3,865
137,2024,04,1,46,6,10,,2,5,2,1,,,1,3,18,02,09,,,,350,350,1,350,350,0,,0,0,0,,161,,2792,1,1,1,3,,,,,,,,,,,,,,,,,1,01,,83
138,2024,04,1,59,0,08,,1,2,2,1,,,2,3,11,08,36,,,,400,400,1,400,400,0,,0,0,0,,18,,2400,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,344
139,2024,04,1,46,0,06,,1,6,2,1,,,2,2,08,08,38,,,,400,400,1,400,400,0,,0,0,0,,234,,1995,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,80
140,2024,04,1,24,1,05,,2,2,6,1,,,1,3,17,04,15,,,,350,365,1,350,365,20,1,15,0,15,,32,,4600,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,565
141,2024,04,1,35,4,06,,2,1,6,1,,,2,2,09,01,03,,,,400,400,1,400,400,0,,0,0,0,,121,,3846,3,1,1,2,,,,,,,,,,,,,,,,,1,02,,1173
142,2024,04,1,47,0,03,5,1,6,4,1,,,2,3,06,08,35,,,,400,415,1,400,415,45,1,60,0,60,,60,,4400,3,1,2,2,,,,,,,,,,,,,,,,,1,18,,309
143,2024,04,1,47,0,03,5,2,6,5,1,,,2,3,12,07,32,,,,400,400,1,400,400,0,,0,0,0,,30,,4394,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,140
144,2024,04,4,35,4,12,,1,3,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,01,,855
145,2024,04,1,48,0,04,,2,6,6,1,,,1,3,16,05,20,,,,400,450,1,400,450,0,,0,50,50,,8,,3365,1,3,2,4,,,,,,,,,,,,,,,,,1,02,,65
146,2024,04,4,48,7,10,,2,6,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,1,18,,639
147,2024,04,2,35,0,10,,2,6,2,1,,,1,3,17,02,08,3,1,1,375,0,1,375,0,,,,,,,240,,2462,2,1,3,3,,,,,,,,,,,,,,,,,1,18,,278
