,REF_DATE,NAICS_21,employment_rate,unemployment_rate,Job Vacancies (#),Payroll Employees (#),Job Vacancy Rate (%),All-items,Inflation_Rate_MoM,Market_Tightness,Average Hourly Wage
70,2024-04-01,8.0,94.85,5.15,17558.0,736328.0,2.3,160.2,0.18761726078797558,0.3866464072581533,33.032567296102854
71,2024-04-01,9.0,96.88,3.12,21260.0,823925.0,2.5,160.2,0.18761726078797558,0.9315980894789887,36.26744368779466
72,2024-04-01,10.0,94.83,5.17,53845.0,2002405.0,2.6,160.2,0.18761726078797558,0.4470950653060208,23.66571516836577
73,2024-04-01,11.0,96.49,3.51,29395.0,843855.0,3.4,160.2,0.18761726078797558,0.7470139771283355,32.19171842650104
74,2024-04-01,12.0,97.32,2.68,15000.0,847105.0,1.7,160.2,0.18761726078797558,0.5432814197754436,43.338580809923386
75,2024-04-01,13.0,97.76,2.24,6590.0,292030.0,2.2,160.2,0.18761726078797558,0.7200611888111889,33.84429548563612
76,2024-04-01,14.0,96.89,3.11,41070.0,1226735.0,3.2,160.2,0.18761726078797558,0.6587854095152545,46.15191251271618
77,2024-04-01,15.0,92.78,7.22,34210.0,950865.0,3.4738038522818697,160.2,0.18761726078797558,0.658555835755674,26.36297402597403
78,2024-04-01,16.0,98.06,1.94,22035.0,1459030.0,1.5,160.2,0.18761726078797558,0.6994349923819198,39.75179678530425
79,2024-04-01,17.0,98.5,1.5,136760.0,2364465.0,5.5,160.2,0.18761726078797558,3.2436022104688944,32.72104063543225
80,2024-04-01,18.0,92.01,7.99,17595.0,676015.0,2.525275326730916,160.2,0.18761726078797558,0.24812443592057762,31.26765739385066
81,2024-04-01,19.0,93.32,6.68,71575.0,1311715.0,5.2,160.2,0.18761726078797558,0.9004050722085242,19.957081784386617
82,2024-04-01,20.0,97.11,2.89,28875.0,574025.0,4.8,160.2,0.18761726078797558,1.202073185962283,29.180748373101952
83,2024-04-01,21.0,98.69,1.31,14550.0,568180.0,2.5,160.2,0.18761726078797558,0.905864774000747,43.805806375442735
84,2024-05-01,1.0,96.82,3.18,6822.0,179862.0,3.7,160.6,0.24968789013732895,0.882878219231267,24.153877551020408
85,2024-05-01,2.0,88.82,11.18,1522.0,40116.0,3.7,160.6,0.24968789013732895,0.25140403039312853,34.73323863636364
86,2024-05-01,3.0,94.63,5.37,777.0,20478.0,3.7,160.6,0.24968789013732895,0.5228802153432033,27.596271186440678
87,2024-05-01,4.0,95.27,4.73,6405.0,208060.0,3.0,160.6,0.24968789013732895,0.44783946301216615,51.52668333333333
88,2024-05-01,5.0,99.61,0.39,1830.0,135620.0,1.3,160.6,0.24968789013732895,3.0860033726812817,50.76066783831283
89,2024-05-01,6.0,94.38,5.62,43390.0,1176485.0,3.6,160.6,0.24968789013732895,0.4607184191804967,35.82325862503148
90,2024-05-01,7.0,96.39,3.61,19477.0,802016.0,2.4,160.6,0.24968789013732895,0.5518501728339095,35.01614545454545
91,2024-05-01,8.0,96.04,3.96,18473.0,760674.0,2.4,160.6,0.24968789013732895,0.503804510868083,32.32770628311885
92,2024-05-01,9.0,98.08,1.92,20405.0,821745.0,2.4,160.6,0.24968789013732895,1.4178015564202335,35.78505224660397
93,2024-05-01,10.0,94.99,5.01,55740.0,2002870.0,2.7,160.6,0.24968789013732895,0.4791664875738221,23.744232565145353
94,2024-05-01,11.0,96.67,3.33,30085.0,842860.0,3.4,160.6,0.24968789013732895,0.8184835541529505,32.01339309878214
95,2024-05-01,12.0,97.26,2.74,21610.0,843755.0,2.5,160.6,0.24968789013732895,0.7354843101218433,43.65630151461782
96,2024-05-01,13.0,97.25,2.75,7460.0,293785.0,2.5,160.6,0.24968789013732895,0.6676212636477538,33.47947930574099
97,2024-05-01,14.0,96.59,3.41,39000.0,1224810.0,3.1,160.6,0.24968789013732895,0.5643585847623183,46.13542079837274
98,2024-05-01,15.0,93.16,6.84,30725.0,948955.0,3.1578741879225043,160.6,0.24968789013732895,0.5798701543804023,26.280061462815
99,2024-05-01,16.0,97.58,2.42,20270.0,1466475.0,1.4,160.6,0.24968789013732895,0.5176993410634929,40.091192589733694
100,2024-05-01,17.0,98.12,1.88,126885.0,2369355.0,5.1,160.6,0.24968789013732895,2.3558299294467138,32.92257297796239
101,2024-05-01,18.0,92.69,7.31,13100.0,677350.0,1.8800250978076327,160.6,0.24968789013732895,0.1953591028394178,30.71075532900834
102,2024-05-01,19.0,92.76,7.24,66815.0,1305980.0,4.9,160.6,0.24968789013732895,0.7405703771849126,20.030909619296715
103,2024-05-01,20.0,96.25,3.75,27160.0,576650.0,4.5,160.6,0.24968789013732895,0.8561611449106327,29.312622691292876
104,2024-05-01,21.0,98.94,1.06,13370.0,571745.0,2.3,160.6,0.24968789013732895,1.0203770128978096,43.678463128876636
105,2024-06-01,1.0,96.0,4.0,6864.0,186162.0,3.6,160.8,0.12453300124533051,0.668029197080292,24.023489148580968
106,2024-06-01,2.0,92.92,7.08,1507.0,40882.0,3.6,160.8,0.12453300124533051,0.3769384692346173,33.69353846153846
107,2024-06-01,3.0,82.41,17.59,588.0,15957.0,3.6,160.8,0.12453300124533051,0.15170278637770898,28.24008130081301
108,2024-06-01,4.0,95.67,4.33,5705.0,211460.0,2.6,160.8,0.12453300124533051,0.43014400965090854,52.60792270531401
109,2024-06-01,5.0,99.33,0.67,2322.7272727272725,135020.0,1.6909090909090911,160.8,0.12453300124533051,2.3111714156490275,50.58441651705566
110,2024-06-01,6.0,95.6,4.4,43780.0,1183550.0,3.6,160.8,0.12453300124533051,0.5938042534722222,35.3576118308482
111,2024-06-01,7.0,96.46,3.54,19009.0,803363.0,2.3,160.8,0.12453300124533051,0.5449203073042083,35.110531645569615
112,2024-06-01,8.0,96.61,3.39,18111.0,765417.0,2.3,160.8,0.12453300124533051,0.5701199357824157,32.32992816635161
113,2024-06-01,9.0,97.19,2.81,21350.0,823995.0,2.5,160.8,0.12453300124533051,1.0295606886241984,35.490932777488275
114,2024-06-01,10.0,95.06,4.94,52940.0,2006035.0,2.6,160.8,0.12453300124533051,0.4611458088344178,23.883521297559497
115,2024-06-01,11.0,96.66,3.34,32895.0,845945.0,3.7,160.8,0.12453300124533051,0.8958577303303467,32.641180887372016
116,2024-06-01,12.0,97.73,2.27,18005.0,847800.0,2.1,160.8,0.12453300124533051,0.7436702325389286,43.1789035243859
117,2024-06-01,13.0,97.84,2.16,6665.0,294400.0,2.2,160.8,0.12453300124533051,0.7453589800939387,33.930404858299596
118,2024-06-01,14.0,96.35,3.65,35715.0,1225930.0,2.8,160.8,0.12453300124533051,0.479801711514435,45.885764525993885
119,2024-06-01,15.0,92.24,7.76,33400.0,952215.0,3.4054378475449347,160.8,0.12453300124533051,0.5390661566519795,26.188559718969554
120,2024-06-01,16.0,97.83,2.17,22845.0,1473700.0,1.5,160.8,0.12453300124533051,0.6537041806163619,40.173852459016395
121,2024-06-01,17.0,97.98,2.02,120515.0,2380900.0,4.8,160.8,0.12453300124533051,2.0739115470659093,33.09239276368187
122,2024-06-01,18.0,91.56,8.44,15515.0,677440.0,2.2347957014643365,160.8,0.12453300124533051,0.19448448762143528,30.807783251231527
123,2024-06-01,19.0,94.11,5.89,60225.0,1304205.0,4.4,160.8,0.12453300124533051,0.8098241179001722,19.957215406562053
124,2024-06-01,20.0,95.83,4.17,21700.0,577365.0,3.6,160.8,0.12453300124533051,0.6138961185922824,29.89853249475891
125,2024-06-01,21.0,98.63,1.37,13550.0,564835.0,2.3,160.8,0.12453300124533051,0.7914257344781263,43.45487445289103
126,2024-07-01,1.0,95.8,4.2,7325.0,188444.0,3.7,161.2,0.24875621890545485,0.646627824858757,25.93941272430669
127,2024-07-01,2.0,91.32,8.68,1461.0,37584.0,3.7,161.2,0.24875621890545485,0.3131832797427653,32.74690721649484
128,2024-07-01,3.0,64.1,35.9,624.0,16062.0,3.7,161.2,0.24875621890545485,0.07564553279185356,23.695068493150686
129,2024-07-01,4.0,97.28,2.72,5095.0,211960.0,2.3,161.2,0.24875621890545485,0.6053944866920152,52.88692490118578
130,2024-07-01,5.0,98.86,1.14,1910.0,135765.0,1.4,161.2,0.24875621890545485,1.0670391061452513,51.10911602209945
131,2024-07-01,6.0,96.13,3.87,44800.0,1180695.0,3.7,161.2,0.24875621890545485,0.6768291761719871,35.34410335063709
132,2024-07-01,7.0,96.97,3.03,16935.0,815685.0,2.0,161.2,0.24875621890545485,0.5534494591326514,34.92698485382177
133,2024-07-01,8.0,95.64,4.36,15370.0,740345.0,2.0,161.2,0.24875621890545485,0.3849718221665623,32.20315831663327
134,2024-07-01,9.0,97.43,2.57,19560.0,820905.0,2.3,161.2,0.24875621890545485,1.025372195428811,35.77882043180621
135,2024-07-01,10.0,95.33,4.67,52260.0,1994255.0,2.6,161.2,0.24875621890545485,0.49329343691299876,23.857373737373738
136,2024-07-01,11.0,96.39,3.61,27795.0,846755.0,3.2,161.2,0.24875621890545485,0.7029412508535444,32.57357017235315
137,2024-07-01,12.0,97.81,2.19,17165.0,849665.0,2.0,161.2,0.24875621890545485,0.7373281786941581,43.626305848165636
138,2024-07-01,13.0,98.29,1.71,8435.0,293090.0,2.8,161.2,0.24875621890545485,1.2448347107438016,33.8000702247191
139,2024-07-01,14.0,96.29,3.71,38215.0,1226395.0,3.0,161.2,0.24875621890545485,0.5044152004329404,46.32300859598854
140,2024-07-01,15.0,95.18,4.82,30240.0,939585.0,3.107228723319338,161.2,0.24875621890545485,0.803187250996016,26.259078341013826
141,2024-07-01,16.0,90.48,9.52,21160.0,1472670.0,1.4,161.2,0.24875621890545485,0.15848050450126575,41.966170854271354
142,2024-07-01,17.0,98.29,1.71,127340.0,2378570.0,5.1,161.2,0.24875621890545485,2.576376805729778,32.946929000113236
143,2024-07-01,18.0,93.4,6.6,17435.0,676455.0,2.482094152604386,161.2,0.24875621890545485,0.2609483042476128,29.58866639477977
144,2024-07-01,19.0,93.64,6.36,54435.0,1292295.0,4.0,161.2,0.24875621890545485,0.6607632735306256,19.832990237099025
145,2024-07-01,20.0,95.96,4.04,22905.0,574295.0,3.8,161.2,0.24875621890545485,0.6608101090531417,29.587003058103974
146,2024-07-01,21.0,98.72,1.28,15240.0,566080.0,2.6,161.2,0.24875621890545485,0.9313695532604046,43.402624547101446
147,2024-08-01,1.0,97.07,2.93,6437.0,190585.0,3.3,161.3,0.062034739454097654,0.8243052887693687,25.164278523489934
148,2024-08-01,2.0,93.42,6.58,1196.0,35395.0,3.3,161.3,0.062034739454097654,0.36732186732186733,33.1192
149,2024-08-01,3.0,77.34,22.66,467.0,13825.0,3.3,161.3,0.062034739454097654,0.10659666742752796,28.631410256410255
150,2024-08-01,4.0,97.32,2.68,5480.0,211665.0,2.5,161.3,0.062034739454097654,0.6683741919746311,53.371062155782845
151,2024-08-01,5.0,98.17,1.83,2265.0,134390.0,1.7,161.3,0.062034739454097654,0.8127018299246501,51.53022346368715
152,2024-08-01,6.0,95.31,4.69,37390.0,1176345.0,3.1,161.3,0.062034739454097654,0.4620612951062778,35.47384814902146
153,2024-08-01,7.0,97.2,2.8,16934.0,814012.0,2.0,161.3,0.062034739454097654,0.6025905629492563,35.203428672316385
154,2024-08-01,8.0,96.11,3.89,15456.0,742938.0,2.0,161.3,0.062034739454097654,0.4338039237699627,32.540325040128415
155,2024-08-01,9.0,97.14,2.86,21620.0,820495.0,2.6,161.3,0.062034739454097654,1.0382749843922585,35.66043089858119
156,2024-08-01,10.0,95.43,4.57,47975.0,1996895.0,2.3,161.3,0.062034739454097654,0.45546030208956356,23.747346595256314
157,2024-08-01,11.0,95.93,4.07,27180.0,847355.0,3.1,161.3,0.062034739454097654,0.6005302695536898,33.308462623413256
158,2024-08-01,12.0,97.32,2.68,23245.0,848995.0,2.7,161.3,0.062034739454097654,0.8137865845119732,43.408494704992435
159,2024-08-01,13.0,97.73,2.27,7910.0,295055.0,2.6,161.3,0.062034739454097654,0.8410419989367358,34.097722222222224
160,2024-08-01,14.0,95.67,4.33,39945.0,1224390.0,3.2,161.3,0.062034739454097654,0.4513202345577186,46.62281061203047
161,2024-08-01,15.0,94.27,5.73,32205.0,939970.0,3.3070044788663466,161.3,0.062034739454097654,0.7271064752099702,26.216366313309777
162,2024-08-01,16.0,84.02,15.98,20545.0,1465020.0,1.4,161.3,0.062034739454097654,0.08534386786966419,42.18085656360872
163,2024-08-01,17.0,97.99,2.01,115560.0,2392210.0,4.6,161.3,0.062034739454097654,1.9636363636363636,33.1440193291643
164,2024-08-01,18.0,95.02,4.98,15045.0,677615.0,2.1715730909144573,161.3,0.062034739454097654,0.30684043073910916,30.232490613266584
165,2024-08-01,19.0,93.32,6.68,52305.0,1294400.0,3.9,161.3,0.062034739454097654,0.609515929801664,19.922555523507356
166,2024-08-01,20.0,95.69,4.31,26555.0,577200.0,4.4,161.3,0.062034739454097654,0.7362073745494871,30.098988642509465
167,2024-08-01,21.0,98.33,1.67,13595.0,574435.0,2.3,161.3,0.062034739454097654,0.6357854370294159,43.58037096040054
168,2024-09-01,1.0,97.04,2.96,7038.0,200045.0,3.4,161.3,0.0,0.9424209962506696,24.886288848263252
169,2024-09-01,2.0,95.9,4.1,953.0,27084.0,3.4,161.3,0.0,0.6807142857142857,33.456842105263156
170,2024-09-01,3.0,64.67,35.33,504.0,14321.0,3.4,161.3,0.0,0.07909604519774012,26.689285714285713
171,2024-09-01,4.0,97.49,2.51,5030.0,217610.0,2.3,161.3,0.0,0.6315128688010044,52.07962218649518
172,2024-09-01,5.0,98.47,1.53,2750.0,134020.0,2.0,161.3,0.0,1.199825479930192,51.7764598540146
173,2024-09-01,6.0,95.61,4.39,38845.0,1181605.0,3.2,161.3,0.0,0.5215073973632629,36.039717459550836
174,2024-09-01,7.0,96.86,3.14,18739.0,817101.0,2.2,161.3,0.0,0.6093389262836146,36.0903146982599
175,2024-09-01,8.0,96.23,3.77,17061.0,743964.0,2.2,161.3,0.0,0.5080097665555027,32.74391714520098
176,2024-09-01,9.0,97.6,2.4,19930.0,826200.0,2.4,161.3,0.0,1.1836322603634637,36.24761226725082
177,2024-09-01,10.0,95.77,4.23,47830.0,1997720.0,2.3,161.3,0.0,0.4912392416243863,23.956382348354904
178,2024-09-01,11.0,97.33,2.67,29555.0,848410.0,3.4,161.3,0.0,0.9791611449774715,33.649944884602135
179,2024-09-01,12.0,97.9,2.1,18910.0,850470.0,2.2,161.3,0.0,0.8525698827772769,43.73873282442748
180,2024-09-01,13.0,96.65,3.35,6985.0,294175.0,2.3,161.3,0.0,0.5074832897413543,34.55957227138643
181,2024-09-01,14.0,96.63,3.37,39230.0,1226090.0,3.1,161.3,0.0,0.5786989231450066,47.19918006430868
182,2024-09-01,15.0,95.14,4.86,28920.0,938375.0,2.946293859064873,161.3,0.0,0.7987846982460987,26.744098461538464
183,2024-09-01,16.0,98.03,1.97,20635.0,1470650.0,1.4,161.3,0.0,0.6542900627814066,40.89715594503087
184,2024-09-01,17.0,98.27,1.73,113690.0,2401555.0,4.5,161.3,0.0,2.278585028559976,33.50448949121397
185,2024-09-01,18.0,94.94,5.06,18275.0,675105.0,2.634952340746995,161.3,0.0,0.4064452994684518,32.52103247697528
186,2024-09-01,19.0,94.09,5.91,53825.0,1295615.0,4.0,161.3,0.0,0.7482969553732796,20.122532565889124
187,2024-09-01,20.0,96.81,3.19,26600.0,577210.0,4.4,161.3,0.0,1.0297305667389285,30.58760635280771
188,2024-09-01,21.0,97.76,2.24,13420.0,579685.0,2.3,161.3,0.0,0.4786361366716599,44.05595171120488
189,2024-10-01,1.0,96.31,3.69,7561.0,199097.0,3.7,161.8,0.309981401115933,0.8222053066550674,25.642768959435628
190,2024-10-01,2.0,92.01,7.99,1038.0,27342.0,3.7,161.8,0.309981401115933,0.37966349670812,33.7975
191,2024-10-01,3.0,65.93,34.07,595.0,15670.0,3.7,161.8,0.309981401115933,0.0890451960490871,28.144782608695653
192,2024-10-01,4.0,97.06,2.94,5080.0,214060.0,2.3,161.8,0.309981401115933,0.5545246152166794,52.53762779552716
193,2024-10-01,5.0,98.69,1.31,2280.0,134100.0,1.7,161.8,0.309981401115933,1.175257731958763,51.05904235727441
194,2024-10-01,6.0,96.24,3.76,38965.0,1179925.0,3.2,161.8,0.309981401115933,0.6128499528153507,36.02007402101242
195,2024-10-01,7.0,96.67,3.33,16768.0,822278.0,2.0,161.8,0.309981401115933,0.5062649074605235,35.82268152408339
196,2024-10-01,8.0,95.77,4.23,14907.0,731057.0,2.0,161.8,0.309981401115933,0.39828470663674254,32.813767346938775
197,2024-10-01,9.0,96.24,3.76,20790.0,822495.0,2.5,161.8,0.309981401115933,0.7758041644898873,36.174543982730704
198,2024-10-01,10.0,95.8,4.2,42400.0,1989140.0,2.1,161.8,0.309981401115933,0.4370368079821062,23.87910785824345
199,2024-10-01,11.0,96.76,3.24,24960.0,846285.0,2.9,161.8,0.309981401115933,0.6915276777303707,33.55102915951973
200,2024-10-01,12.0,97.53,2.47,16230.0,849095.0,1.9,161.8,0.309981401115933,0.6244469239352083,43.79194775259316
201,2024-10-01,13.0,96.9,3.1,7575.0,292615.0,2.5,161.8,0.309981401115933,0.595612517691461,33.78432592592593
202,2024-10-01,14.0,96.92,3.08,36050.0,1221430.0,2.9,161.8,0.309981401115933,0.5807958756242951,47.81601392981516
203,2024-10-01,15.0,95.8,4.2,30575.0,937780.0,3.1329634882381794,161.8,0.309981401115933,0.9534724171266411,27.465392986698912
204,2024-10-01,16.0,98.06,1.94,19945.0,1478515.0,1.3,161.8,0.309981401115933,0.6232033495813023,40.82780088580782
205,2024-10-01,17.0,98.56,1.44,121285.0,2404000.0,4.8,161.8,0.309981401115933,2.9283868942704685,33.72841708542714
206,2024-10-01,18.0,93.07,6.93,16825.0,675140.0,2.3940249429747906,161.8,0.309981401115933,0.2729824447545186,32.24654237288136
207,2024-10-01,19.0,94.42,5.58,54870.0,1282275.0,4.1,161.8,0.309981401115933,0.8042034911841006,20.321632465543647
208,2024-10-01,20.0,95.81,4.19,22320.0,571600.0,3.8,161.8,0.309981401115933,0.6542001289641831,31.2024602739726
209,2024-10-01,21.0,97.95,2.05,14630.0,574920.0,2.5,161.8,0.309981401115933,0.5778041074249605,44.39360075955376
210,2024-11-01,1.0,94.61,5.39,6599.0,195226.0,3.3,162.0,0.12360939431395046,0.5076544349565352,26.251918604651163
211,2024-11-01,2.0,91.71,8.29,974.0,28810.0,3.3,162.0,0.12360939431395046,0.32983406705045715,33.36618421052631
