REC_NUM,SURVYEAR,SURVMNTH,LFSSTAT,PROV,CMA,AGE_12,AGE_6,GENDER,MARSTAT,EDUC,MJH,EVERWORK,FTPTLAST,COWMAIN,IMMIG,NAICS_21,NOC_10,NOC_43,YABSENT,WKSAWAY,PAYAWAY,UHRSMAIN,AHRSMAIN,FTPTMAIN,UTOTHRS,ATOTHRS,HRSAWAY,YAWAY,PAIDOT,UNPAIDOT,XTRAHRS,WHYPT,TENURE,PREVTEN,HRLYEARN,UNION,PERMTEMP,ESTSIZE,FIRMSIZE,DURUNEMP,FLOWUNEM,UNEMFTPT,WHYLEFTO,WHYLEFTN,DURJLESS,AVAILABL,LKPUBAG,LKEMPLOY,LKRELS,LKATADS,LKANSADS,LKOTHERN,PRIORACT,YNOLOOK,TLOLOOK,SCHOOLN,EFAMTYPE,AGYOWNK,FINALWT
31,2023,10,1,24,1,11,,1,2,5,1,,,2,3,19,07,34,,,,350,350,1,350,350,0,,0,0,0,,240,,2473,3,1,1,1,,,,,,,,,,,,,,,,,,02,,182
32,2023,10,4,35,4,11,,2,1,4,,1,2,2,2,15,07,34,,,,,,,,,,,,,,,,9,,,,,,,,,1,01,6,,,,,,,,,,,,07,4,1339
33,2023,10,1,12,0,08,,1,1,4,1,,,4,1,14,02,06,,,,400,400,1,400,400,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,1,02,,189
34,2023,10,1,24,0,09,,1,1,0,1,,,2,3,08,08,38,,,,400,400,1,400,400,0,,0,0,0,,240,,2700,1,1,3,4,,,,,,,,,,,,,,,,,1,05,,91
35,2023,10,4,35,5,12,,1,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,18,,324
36,2023,10,1,47,0,04,,1,1,4,1,,,2,3,01,09,40,,,,400,400,1,400,400,0,,0,0,0,,122,,5769,3,1,1,1,,,,,,,,,,,,,,,,,1,03,1,135
37,2023,10,4,24,0,12,,2,3,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,,160
38,2023,10,3,47,0,07,,1,6,1,,1,1,2,3,15,08,36,,,,,,,,,,,,,,,,9,,,,,,26,6,1,4,12,8,2,,,,,,1,2,,,1,01,,179
39,2023,10,1,59,9,03,5,1,1,2,1,,,2,1,06,08,38,,,,400,400,1,400,400,0,,0,0,0,,4,,2200,1,1,1,2,,,,,,,,,,,,,,,,,1,08,,449
40,2023,10,1,59,9,10,,2,5,2,1,,,2,2,10,07,31,,,,500,500,1,500,500,0,,0,0,0,,163,,2500,3,1,3,4,,,,,,,,,,,,,,,,,1,01,,213
41,2023,10,4,59,9,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,11,,233
42,2023,10,1,35,0,10,,2,1,4,1,,,2,3,10,01,03,,,,400,400,1,400,400,0,,0,0,0,,122,,1875,3,1,1,3,,,,,,,,,,,,,,,,,1,02,,311
43,2023,10,1,11,0,02,4,1,6,4,1,,,2,3,15,07,34,,,,400,400,1,400,400,0,,0,0,0,,5,,1400,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,17
44,2023,10,1,35,4,07,,2,2,4,1,,,2,3,12,01,02,,,,400,320,1,400,320,80,3,0,0,0,,240,,6250,3,1,3,4,,,,,,,,,,,,,,,,,1,02,,301
45,2023,10,1,35,0,06,,1,1,5,1,,,1,3,21,05,23,,,,400,450,1,400,450,0,,50,0,50,,167,,5337,1,1,4,4,,,,,,,,,,,,,,,,,1,03,2,131
46,2023,10,1,35,4,04,,1,6,4,1,,,2,2,20,09,40,,,,400,320,1,400,320,320,3,0,0,0,,29,,1800,3,1,1,3,,,,,,,,,,,,,,,,,1,11,,550
47,2023,10,2,24,1,05,,2,1,4,1,,,1,1,17,04,18,2,30,2,350,0,1,350,0,,,,,,,25,,1230,1,1,3,4,,,,,,,,,,,,,,,,,1,03,2,227
48,2023,10,4,13,0,01,1,1,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,82
49,2023,10,4,46,0,12,,2,3,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,01,,144
50,2023,10,4,47,0,02,3,2,6,3,,1,1,2,3,10,02,09,,,,,,,,,,,,,,,,16,,,,,,,,,3,05,3,,,,,,,,,,,2,04,,208
51,2023,10,4,48,7,04,,2,1,4,,1,1,2,3,08,10,42,,,,,,,,,,,,,,,,69,,,,,,,,,1,01,5,,,,,,,,,,,2,11,,1002
52,2023,10,4,24,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,,11,,282
53,2023,10,4,12,0,03,5,1,6,4,,1,1,2,2,03,09,40,,,,,,,,,,,,,,,,68,,,,,,,,,4,09,1,,,,,,,,,,,1,01,,234
54,2023,10,2,12,0,04,,1,1,4,1,,,2,3,04,08,35,0,2,2,410,0,1,410,0,,,,,,,3,,4000,3,3,3,3,,,,,,,,,,,,,,,,,1,02,,80
55,2023,10,2,24,0,09,,1,1,2,1,,,6,3,18,06,27,0,16,,700,0,1,700,0,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,06,3,248
56,2023,10,1,46,0,04,,2,1,4,1,,,2,3,18,01,03,,,,400,400,1,400,400,0,,0,0,0,,5,,1500,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,58
57,2023,10,1,24,0,11,,1,1,5,1,,,6,3,17,04,17,,,,180,180,2,180,180,,,,,,5,205,,,,,,,,,,,,,,,,,,,,,,,,05,,115
58,2023,10,1,35,5,11,,1,1,2,1,,,2,3,12,02,05,,,,400,100,1,400,100,300,2,0,0,0,,36,,1134,3,1,1,4,,,,,,,,,,,,,,,,,,05,,361
59,2023,10,4,35,4,01,1,1,6,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,239
60,2023,10,1,13,0,09,,1,6,2,1,,,2,1,09,08,38,,,,450,320,1,450,320,0,,0,0,0,,26,,2431,3,1,2,4,,,,,,,,,,,,,,,,,1,01,,202
61,2023,10,4,48,8,12,,1,2,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,537
62,2023,10,4,24,0,09,,1,2,4,,1,1,1,3,21,01,04,,,,,,,,,,,,,,,,240,,,,,,,,,5,07,6,,,,,,,,,,,1,11,,220
63,2023,10,4,48,0,12,,2,1,2,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,89
64,2023,10,4,35,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,67
65,2023,10,1,48,8,01,2,2,6,2,1,,,2,3,19,07,34,,,,250,250,2,250,250,0,,0,0,0,4,9,,2300,3,1,2,4,,,,,,,,,,,,,,,,,3,14,,944
66,2023,10,4,35,4,12,,2,3,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,01,,963
67,2023,10,1,35,0,07,,1,1,4,1,,,5,3,06,08,35,,,,600,450,1,600,450,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,1,04,4,742
68,2023,10,3,24,0,11,,2,6,5,,1,2,2,3,18,06,27,,,,,,,,,,,,,,,,12,,,,,,6,6,2,4,10,7,2,,,,1,,,2,,,,01,,125
69,2023,10,1,10,0,04,,2,2,4,1,,,1,3,21,02,07,,,,375,355,1,375,355,20,2,0,0,0,,73,,2800,1,1,3,4,,,,,,,,,,,,,,,,,1,02,,47
70,2023,10,4,46,6,12,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,,11,,135
71,2023,10,4,24,2,12,,1,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,317
72,2023,10,4,35,4,11,,1,5,5,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,01,,269
73,2023,10,2,35,4,09,,2,1,6,1,,,2,2,11,02,07,3,1,1,400,0,1,400,0,,,,,,,233,,721,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,863
74,2023,10,1,35,0,05,,1,1,2,1,,,2,3,10,07,34,,,,400,400,1,400,400,0,,0,0,0,,45,,1820,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,170
75,2023,10,1,13,0,02,4,2,2,5,1,,,2,3,19,07,34,,,,200,200,2,200,200,0,,0,0,0,4,16,,1800,3,4,1,1,,,,,,,,,,,,,,,,,2,02,,283
76,2023,10,4,35,0,12,,2,3,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,03,,125
77,2023,10,3,24,0,05,,1,5,4,,1,1,2,3,13,02,08,,,,,,,,,,,,,,,,14,,,,,,1,6,1,4,13,1,2,,,1,1,,1,0,,,1,18,,163
78,2023,10,1,24,0,05,,2,2,4,1,,,3,3,01,01,04,,,,400,400,1,400,400,,,,,,,183,,,,,,,,,,,,,,,,,,,,,,,1,03,2,94
79,2023,10,4,59,9,02,4,1,6,3,,1,1,2,3,07,10,42,,,,,,,,,,,,,,,,8,,,,,,,,,3,05,3,,,,,,,,,,,2,01,,415
80,2023,10,2,48,8,10,,2,2,1,1,,,2,3,08,08,37,1,12,1,400,0,1,400,0,,,,,,,50,,3956,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,320
81,2023,10,1,35,4,05,,2,1,6,1,,,2,1,12,03,11,,,,300,300,1,300,300,0,,0,0,0,,7,,7692,3,1,4,4,,,,,,,,,,,,,,,,,1,03,1,238
82,2023,10,1,35,0,03,6,1,1,2,1,,,2,3,08,08,35,,,,480,480,1,480,480,0,,0,0,0,,19,,3200,1,1,3,3,,,,,,,,,,,,,,,,,1,02,,2091
83,2023,10,1,48,0,09,,1,1,4,1,,,2,3,06,08,35,,,,440,440,1,440,440,0,,0,0,0,,240,,2622,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,612
84,2023,10,2,35,0,03,5,2,1,4,1,,,2,3,04,08,35,2,17,1,440,0,1,440,0,,,,,,,34,,3900,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,188
85,2023,10,4,48,8,12,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,01,,280
86,2023,10,3,46,6,05,,1,1,2,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,2,,,,,,,,,,2,09,1,66
87,2023,10,1,35,0,04,,1,2,4,1,,,2,3,10,03,11,,,,400,320,1,400,320,80,1,0,0,0,,87,,7452,3,1,4,4,,,,,,,,,,,,,,,,,1,02,,174
88,2023,10,1,12,0,10,,1,1,1,1,,,1,3,11,08,37,,,,260,220,2,260,220,100,1,60,0,60,7,21,,1648,1,1,1,4,,,,,,,,,,,,,,,,,1,02,,87
89,2023,10,1,35,5,09,,2,6,6,2,,,1,3,17,05,21,,,,400,520,1,430,550,0,,120,0,120,,151,,5300,1,1,4,4,,,,,,,,,,,,,,,,,1,01,,132
90,2023,10,1,46,0,07,,2,1,5,2,,,1,3,17,05,24,,,,150,150,2,430,430,0,,0,0,0,7,4,,2090,1,1,2,4,,,,,,,,,,,,,,,,,1,03,3,83
91,2023,10,4,35,0,01,1,2,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,71
92,2023,10,1,13,0,02,4,1,6,4,1,,,2,3,19,07,32,,,,230,230,2,230,230,0,,0,0,0,6,4,,1600,3,1,1,1,,,,,,,,,,,,,,,,,1,01,,70
93,2023,10,2,46,0,04,,2,1,5,1,,,2,3,12,02,06,2,26,2,375,0,1,375,0,,,,,,,60,,3231,3,1,1,3,,,,,,,,,,,,,,,,,1,03,1,86
94,2023,10,1,35,4,05,,2,1,5,1,,,2,2,14,03,11,,,,375,375,1,375,375,0,,0,0,0,,42,,4677,3,1,3,4,,,,,,,,,,,,,,,,,1,03,1,313
95,2023,10,4,24,0,12,,2,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,216
96,2023,10,4,35,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,244
97,2023,10,3,35,4,01,1,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,11,5,2,,,,2,,1,,,,,3,,,2,03,,228
98,2023,10,4,11,0,12,,1,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,01,,59
99,2023,10,1,12,0,04,,2,2,5,1,,,2,3,19,07,31,,,,300,300,1,300,300,0,,0,0,0,,41,,1800,3,1,1,4,,,,,,,,,,,,,,,,,1,05,,142
100,2023,10,4,35,5,10,,2,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,1,11,,161
101,2023,10,1,10,0,02,3,1,6,2,1,,,2,3,15,07,34,,,,250,150,2,250,150,0,,0,0,0,5,29,,1708,3,1,1,1,,,,,,,,,,,,,,,,,1,04,,109
102,2023,10,1,35,0,06,,1,1,4,1,,,2,3,04,09,39,,,,400,500,1,400,500,0,,100,0,100,,240,,4500,3,1,4,4,,,,,,,,,,,,,,,,,1,03,2,128
103,2023,10,4,12,0,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,153
104,2023,10,4,35,3,11,,1,1,0,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,,335
105,2023,10,1,13,0,02,4,2,6,2,1,,,2,3,15,03,13,,,,375,300,1,375,300,75,3,0,0,0,,26,,1800,3,1,1,1,,,,,,,,,,,,,,,,,1,04,,94
106,2023,10,4,59,9,12,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,11,,228
107,2023,10,1,35,4,01,2,1,6,2,1,,,2,2,10,07,34,,,,300,300,1,300,300,0,,0,0,0,,30,,1600,3,1,3,4,,,,,,,,,,,,,,,,,1,18,,344
108,2023,10,4,12,0,11,,1,1,5,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,11,,205
109,2023,10,4,12,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,11,,191
110,2023,10,4,35,0,12,,2,1,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,134
111,2023,10,2,35,0,12,,1,1,6,1,,,1,3,21,05,19,3,3,1,650,0,1,650,0,,,,,,,153,,10799,3,1,2,4,,,,,,,,,,,,,,,,,,05,,395
112,2023,10,4,24,0,12,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,125
113,2023,10,1,46,6,09,,1,1,4,1,,,2,3,09,07,31,,,,400,320,1,400,320,0,,0,0,0,,240,,4808,3,1,4,4,,,,,,,,,,,,,,,,,1,07,4,183
114,2023,10,4,24,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,05,,345
115,2023,10,1,35,0,02,4,1,1,3,1,,,1,3,21,03,13,,,,350,350,1,350,350,0,,0,0,0,,2,,1922,3,3,4,4,,,,,,,,,,,,,,,,,1,05,,313
116,2023,10,4,24,1,11,,2,3,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,18,,241
117,2023,10,4,35,0,07,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,3,,1,06,3,309
118,2023,10,4,11,0,01,2,1,6,1,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,03,,28
119,2023,10,1,24,1,09,,2,1,4,1,,,2,3,18,02,09,,,,375,375,1,375,375,0,,0,0,0,,240,,3634,1,1,4,4,,,,,,,,,,,,,,,,,1,02,,497
120,2023,10,4,24,2,07,,2,6,4,,1,1,2,3,10,07,34,,,,,,,,,,,,,,,,3,,,,,,,,,1,01,8,,,,,,,,,,,1,01,,230
121,2023,10,1,35,3,09,,2,1,6,1,,,1,2,21,01,02,,,,375,225,1,375,225,150,3,0,0,0,,44,,6154,1,1,3,4,,,,,,,,,,,,,,,,,1,01,,297
122,2023,10,4,13,0,03,5,2,6,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,1,18,,79
123,2023,10,4,35,5,02,3,1,6,5,,1,1,2,3,14,03,13,,,,,,,,,,,,,,,,8,,,,,,,,,3,05,11,,,,,,,,,,,2,01,,326
124,2023,10,1,35,0,09,,1,1,6,1,,,1,3,16,05,20,,,,295,295,2,295,295,0,,0,0,0,5,240,,3898,1,1,2,4,,,,,,,,,,,,,,,,,1,02,,73
125,2023,10,1,35,3,03,6,2,6,5,1,,,1,2,05,03,12,,,,375,600,1,375,600,0,,100,100,200,,38,,6410,3,1,4,4,,,,,,,,,,,,,,,,,1,01,,484
126,2023,10,1,59,0,03,6,1,1,5,1,,,2,3,14,03,12,,,,400,400,1,400,400,0,,0,0,0,,78,,4500,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,188
127,2023,10,1,12,0,10,,1,4,5,2,,,6,3,18,06,29,,,,90,80,2,180,160,,,,,,5,148,,,,,,,,,,,,,,,,,,,,,,,1,01,,88
128,2023,10,4,35,0,12,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,11,,169
129,2023,10,1,35,0,09,,2,2,3,1,,,1,3,21,02,09,,,,350,260,1,350,260,90,3,0,0,0,,8,,3010,3,1,2,2,,,,,,,,,,,,,,,,,1,02,,285
130,2023,10,4,46,0,12,,1,2,3,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,01,,75
131,2023,10,4,48,0,12,,1,1,0,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,11,,668
132,2023,10,1,10,0,02,4,2,6,3,2,,,2,3,17,05,26,,,,90,90,2,150,210,0,,0,0,0,4,21,,1650,3,1,2,2,,,,,,,,,,,,,,,,,2,01,,197
133,2023,10,1,35,4,08,,1,1,4,1,,,2,1,10,02,09,,,,500,600,1,500,600,0,,100,0,100,,214,,2000,3,1,4,4,,,,,,,,,,,,,,,,,1,05,,211
134,2023,10,1,47,0,08,,2,1,2,1,,,6,3,14,06,29,,,,300,300,1,300,300,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,1,02,,141
135,2023,10,1,59,0,06,,1,1,2,1,,,2,3,08,10,42,,,,360,600,1,360,600,0,,240,0,240,,65,,4044,1,1,3,4,,,,,,,,,,,,,,,,,1,03,1,149
136,2023,10,1,35,4,04,,1,2,6,1,,,2,3,10,07,34,,,,300,300,1,300,300,0,,0,0,0,,74,,1500,3,1,1,1,,,,,,,,,,,,,,,,,1,02,,322
137,2023,10,4,24,2,12,,1,1,0,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,316
138,2023,10,4,12,0,11,,2,1,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,05,,225
139,2023,10,1,12,0,07,,1,1,5,1,,,1,3,16,05,22,,,,400,320,1,400,320,80,3,0,0,0,,17,,3489,1,1,3,4,,,,,,,,,,,,,,,,,3,03,2,116
140,2023,10,1,35,4,07,,1,1,4,1,,,2,2,11,08,36,,,,400,320,1,400,320,80,3,0,0,0,,240,,3200,3,1,2,4,,,,,,,,,,,,,,,,,1,03,3,294
141,2023,10,4,24,0,12,,2,5,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,01,,143
142,2023,10,4,47,0,11,,2,1,4,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,05,,101
143,2023,10,4,35,0,11,,1,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,11,,291
144,2023,10,1,35,0,05,,2,6,4,1,,,2,3,17,05,24,,,,400,360,1,400,360,40,2,0,0,0,,19,,2157,3,1,1,1,,,,,,,,,,,,,,,,,1,14,2,81
145,2023,10,4,48,7,12,,2,3,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,18,,549
146,2023,10,1,35,0,07,,2,1,5,1,,,1,3,16,05,20,,,,110,288,2,110,288,0,,0,200,200,2,182,,5594,1,1,3,3,,,,,,,,,,,,,,,,,1,03,1,139
147,2023,10,4,35,0,10,,2,1,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,05,,287
148,2023,10,4,48,8,11,,2,3,4,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,01,,527
149,2023,10,4,46,0,10,,1,1,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,1,13,4,308
150,2023,10,2,10,0,05,,2,1,4,1,,,1,1,17,02,09,3,10,2,280,0,2,280,0,,,,,,2,221,,2663,1,1,2,4,,,,,,,,,,,,,,,,,1,03,1,133
